Huvudsektor,Undersektor,Län,Kommun,CO2 1990,CO2 2000,CO2 2005,CO2 2010,CO2 2015,CO2 2016,CO2 2017,CO2 2018,CO2 2019,CO2 2020,CO2 2021,CO2 2022
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Gislaved,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Gnosjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Habo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Jönköping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Mullsjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Nässjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Sävsjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Tranås,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Vaggeryd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Vetlanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Jönköpings län,Värnamo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Borgholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Emmaboda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Hultsfred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Högsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Kalmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Mönsterås,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Mörbylånga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Nybro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Oskarshamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Torsås,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Vimmerby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kalmar län,Västervik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Alvesta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Lessebo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Ljungby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Markaryd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Tingsryd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Uppvidinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Växjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Kronobergs län,Älmhult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Arjeplog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Arvidsjaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Boden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Gällivare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Haparanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Jokkmokk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Kalix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Kiruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Luleå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Pajala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Piteå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Älvsbyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Överkalix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Norrbottens län,Övertorneå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Bjuv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Bromölla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Burlöv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Båstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Eslöv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Hässleholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Höganäs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Hörby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Höör,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Klippan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Kristianstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Kävlinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Landskrona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Lomma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Lund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Malmö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Osby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Perstorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Simrishamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Sjöbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Skurup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Staffanstorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Svalöv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Svedala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Tomelilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Trelleborg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Vellinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Ystad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Åstorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Ängelholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Örkelljunga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Skåne län,Östra Göinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Botkyrka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Danderyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Ekerö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Haninge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Huddinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Järfälla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Lidingö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Nacka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Norrtälje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Nykvarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Nynäshamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Salem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Sigtuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Sollentuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Solna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Stockholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Sundbyberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Södertälje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Tyresö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Täby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Upplands-Bro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Upplands Väsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Vallentuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Vaxholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Värmdö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Stockholms län,Österåker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Eskilstuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Flen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Gnesta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Katrineholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Nyköping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Oxelösund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Strängnäs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Trosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Södermanlands län,Vingåker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Enköping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Heby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Håbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Knivsta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Tierp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Uppsala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Älvkarleby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Uppsala län,Östhammar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Arvika,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Eda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Filipstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Forshaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Grums,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Hagfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Hammarö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Karlstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Kil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Kristinehamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Munkfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Storfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Sunne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Säffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Torsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Värmlands län,Årjäng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Alla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Bjurholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Dorotea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Lycksele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Malå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Nordmaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Norsjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Robertsfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Skellefteå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Sorsele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Storuman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Umeå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Vilhelmina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Vindeln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Vännäs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl.avlopp),Övrig avfallshantering,Västerbottens län,Åsele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
